customer_id,age,income,prior_purchases,email_engagement,tenure_months,channel,discount_pct,treatment,response
C000478,57,125789.38,8,0.3473,34,paid_social,10,0,0
C000479,39,110997.04,5,0.2867,72,paid_social,10,1,0
C000480,43,45926.77,6,0.3906,1,paid_social,5,0,0
C000481,57,66109.41,5,0.1061,38,sms,20,0,0
C000482,21,33946.03,5,0.0722,69,email,0,1,0
C000483,27,46986.0,4,0.3285,113,email,15,1,0
C000484,54,45224.55,9,0.3416,3,sms,15,1,0
C000485,71,22728.42,4,0.3381,95,sms,10,0,0
C000486,25,47455.25,6,0.5846,19,paid_social,0,0,0
C000487,22,76712.29,4,0.443,12,paid_social,20,1,0
C000488,26,30892.07,2,0.0295,7,direct_mail,10,1,0
C000489,71,101410.69,5,0.2792,63,email,10,0,0
C000490,31,58121.92,4,0.0746,48,email,15,0,0
C000491,36,28245.78,5,0.0456,32,sms,20,0,0
C000492,59,63620.09,6,0.632,15,sms,20,1,0
C000493,69,78156.35,1,0.5287,60,email,10,1,0
C000494,74,86186.98,3,0.4246,70,direct_mail,20,0,0
C000495,37,82335.45,3,0.5134,27,sms,10,0,1
C000496,46,98447.71,2,0.2749,41,email,10,1,0
C000497,63,74617.32,6,0.6289,1,email,5,1,0
C000498,73,64618.52,8,0.0984,98,email,5,1,0
C000499,49,56923.6,7,0.0679,110,paid_social,10,1,1
C000500,54,35511.61,4,0.1694,12,email,5,1,0
C000501,44,135725.36,5,0.2737,119,sms,0,1,0
C000502,63,89683.03,0,0.4807,114,email,10,0,0
C000503,50,67652.76,5,0.4876,38,direct_mail,10,1,0
C000504,51,80714.36,5,0.0984,90,paid_social,5,1,0
C000505,74,75584.63,4,0.2114,58,email,5,0,0
C000506,33,41382.5,4,0.1176,79,direct_mail,20,0,0
C000507,69,33333.55,1,0.0671,67,email,15,0,0
C000508,32,113209.53,5,0.1574,62,sms,5,0,0
C000509,37,81573.38,6,0.1318,68,email,10,1,0
C000510,74,73098.69,2,0.2023,94,sms,10,0,0
C000511,34,115854.13,3,0.0489,111,paid_social,15,0,0
C000512,35,86548.3,6,0.514,89,email,0,1,0
C000513,71,71645.35,5,0.233,18,email,10,1,0
C000514,39,73332.8,5,0.139,69,direct_mail,15,1,0
C000515,27,74316.97,1,0.3022,106,direct_mail,5,0,0
C000516,31,108512.54,7,0.3133,63,sms,10,1,0
C000517,25,115655.98,7,0.2415,14,sms,10,1,0
C000518,45,57313.38,5,0.0473,82,paid_social,0,0,0
C000519,56,51919.06,4,0.1478,18,email,5,0,0
C000520,66,71149.83,2,0.4013,58,email,15,1,0
C000521,31,55271.11,2,0.1798,58,email,0,0,0
C000522,68,87469.57,5,0.1394,78,email,10,1,0
C000523,21,37762.17,6,0.1811,69,email,10,1,0
C000524,51,71269.57,2,0.3886,39,email,5,1,0
C000525,55,60424.08,3,0.4423,46,email,20,0,0
C000526,61,60049.72,6,0.3389,45,email,5,1,0
C000527,26,39271.06,1,0.2063,74,email,10,1,0
C000528,52,100589.51,2,0.2033,61,paid_social,0,1,0
C000529,33,68794.19,4,0.3067,27,email,15,1,0
C000530,25,102832.32,7,0.2534,102,paid_social,10,1,0
C000531,60,68220.05,5,0.0498,16,email,10,1,0
C000532,24,53988.83,4,0.0467,112,email,10,0,0
C000533,72,84386.38,6,0.5738,74,paid_social,10,1,0
C000534,62,102033.95,3,0.3348,41,email,0,1,0
C000535,45,50207.3,1,0.1085,37,paid_social,0,0,0
C000536,62,57407.64,5,0.1983,14,email,10,1,0
C000537,46,45897.94,2,0.3598,73,direct_mail,10,0,0
C000538,21,79531.41,5,0.409,115,email,5,0,0
C000539,24,33080.31,8,0.2916,96,sms,10,1,0
C000540,47,94979.68,6,0.0792,4,email,10,0,0
C000541,48,70509.56,2,0.1423,57,email,10,0,0
C000542,44,68844.05,6,0.5271,113,email,10,1,0
C000543,31,111667.78,1,0.431,107,sms,15,0,0
C000544,73,163146.7,4,0.2898,13,email,10,1,0
C000545,50,77746.71,5,0.1552,2,paid_social,0,0,0
C000546,68,45278.08,4,0.4043,38,email,0,0,0
C000547,26,54204.69,2,0.0409,7,sms,5,0,0
C000548,27,74871.66,1,0.4917,69,sms,15,0,0
C000549,36,108595.39,4,0.0615,27,direct_mail,10,0,0
C000550,60,50081.94,6,0.3358,20,email,0,0,0
C000551,67,69535.61,10,0.3303,109,email,20,1,0
C000552,71,123909.47,1,0.4309,102,paid_social,0,1,0
C000553,39,53719.48,4,0.1937,113,direct_mail,5,1,0
C000554,25,135409.05,8,0.3195,61,direct_mail,15,1,0
C000555,64,51055.65,1,0.7023,43,email,5,1,0
C000556,47,55946.74,6,0.1715,86,paid_social,10,1,0
C000557,56,28786.25,3,0.6389,90,direct_mail,15,0,0
C000558,32,62469.29,2,0.0833,110,email,20,0,0
C000559,26,48612.24,8,0.2368,47,sms,15,1,0
C000560,50,112281.87,5,0.2044,63,paid_social,10,1,0
C000561,45,67631.56,8,0.3852,71,sms,0,1,0
C000562,38,45172.6,2,0.2734,55,email,10,1,0
C000563,49,28751.02,2,0.1407,37,email,5,0,0
C000564,44,35062.35,4,0.1395,60,email,15,1,0
C000565,46,142238.41,5,0.2343,72,email,15,0,0
C000566,46,183249.0,4,0.0958,107,email,20,1,0
C000567,31,118258.49,5,0.3665,89,paid_social,10,0,0
C000568,54,34050.25,1,0.489,18,paid_social,0,1,0
C000569,37,96959.16,7,0.397,115,paid_social,20,1,0
C000570,46,67588.18,4,0.1434,44,email,5,1,0
C000571,61,87567.52,5,0.2992,22,email,10,0,0
C000572,58,44307.66,2,0.1752,105,email,15,1,0
C000573,52,64455.35,2,0.4088,80,email,15,1,0
C000574,46,76446.92,5,0.5069,84,sms,20,1,0
C000575,43,42224.27,4,0.066,119,paid_social,15,1,0
C000576,49,90958.66,6,0.4122,71,email,20,0,0
C000577,45,40076.82,8,0.3844,42,email,20,0,0
C000578,40,80480.09,1,0.5654,8,email,5,0,0
C000579,45,85875.53,5,0.248,49,email,0,1,0
C000580,74,53659.85,1,0.2012,107,email,10,1,0
C000581,47,31799.0,10,0.2542,65,sms,0,1,0
C000582,41,44275.05,4,0.0912,82,paid_social,10,1,0
C000583,51,76133.48,2,0.2863,89,email,10,0,0
C000584,46,82425.81,5,0.2155,55,direct_mail,15,1,0
C000585,69,65885.9,7,0.3416,4,email,0,1,0
C000586,30,78568.72,5,0.4731,88,email,10,1,0
C000587,21,33953.11,2,0.0078,90,sms,5,1,0
C000588,67,103721.89,4,0.4476,39,email,5,0,0
C000589,54,31876.85,5,0.1916,111,email,10,1,0
C000590,63,84082.54,1,0.1773,102,email,15,1,0
C000591,25,56088.12,1,0.531,4,direct_mail,10,1,0
C000592,65,45014.07,3,0.1532,24,email,0,1,0
C000593,25,69387.03,1,0.4043,22,email,10,1,0
C000594,38,44418.0,3,0.3264,61,paid_social,0,1,0
C000595,72,56174.81,5,0.6041,9,sms,5,1,0
C000596,22,48346.79,3,0.3983,105,sms,10,1,0
C000597,54,119038.84,5,0.0702,69,email,0,0,0
C000598,56,75841.94,4,0.2425,80,email,10,0,0
C000599,48,73463.59,3,0.1959,68,paid_social,10,0,0
C000600,37,91796.63,4,0.1073,47,sms,20,0,0
C000601,64,91480.47,1,0.1602,55,email,15,1,0
C000602,37,65265.79,3,0.3651,94,email,5,1,0
C000603,49,39888.84,3,0.1719,53,email,0,1,0
C000604,38,59745.88,7,0.2216,116,email,10,1,0
C000605,68,111989.51,3,0.138,112,paid_social,20,1,1
C000606,24,69280.0,3,0.2807,58,direct_mail,5,0,0
C000607,68,66641.88,4,0.127,38,email,5,0,0
C000608,64,53026.5,6,0.4561,15,paid_social,5,0,0
C000609,74,56541.53,4,0.2763,59,email,15,0,0
C000610,28,27692.3,4,0.128,85,paid_social,15,1,0
C000611,24,42758.15,1,0.2348,24,email,15,1,0
C000612,61,33462.71,4,0.3291,69,paid_social,10,0,0
C000613,41,48115.21,7,0.4949,15,email,10,1,0
C000614,55,38403.58,5,0.4275,63,paid_social,15,1,0
C000615,31,66994.89,9,0.2074,78,email,15,0,0
C000616,30,112124.26,4,0.1352,67,paid_social,20,0,0
C000617,58,66175.99,8,0.0658,93,sms,0,0,0
C000618,32,61545.47,4,0.2356,47,email,15,0,0
C000619,54,28621.44,1,0.1676,75,email,0,0,0
C000620,26,103962.08,2,0.7569,84,paid_social,10,1,0
C000621,40,41534.01,3,0.1442,114,sms,10,1,0
C000622,74,39997.22,3,0.4014,69,sms,10,0,0
C000623,28,52512.75,2,0.3527,27,email,0,0,0
C000624,35,57078.82,2,0.4718,1,email,10,0,0
C000625,48,62306.55,3,0.3082,78,paid_social,10,0,0
C000626,22,54527.34,4,0.1499,56,email,10,1,0
C000627,27,56879.64,8,0.3252,114,sms,15,1,0
C000628,52,90743.34,5,0.1762,36,sms,10,1,0
C000629,61,42681.75,2,0.4618,24,direct_mail,5,1,0
C000630,36,66591.15,1,0.5509,85,email,0,0,0
C000631,47,70076.41,1,0.2937,92,email,10,1,0
C000632,69,71592.36,6,0.2979,39,direct_mail,15,0,0
C000633,25,53110.45,5,0.1624,5,paid_social,10,0,0
C000634,35,24507.45,4,0.3756,32,sms,20,0,0
C000635,62,71638.25,5,0.0836,58,email,10,0,0
C000636,34,72846.34,5,0.6046,53,email,10,1,0
C000637,34,33830.49,6,0.3305,33,paid_social,0,0,0
C000638,37,105107.5,1,0.7489,20,paid_social,10,1,0
C000639,48,25712.14,3,0.3316,26,direct_mail,5,0,0
C000640,53,131184.16,4,0.1092,13,direct_mail,20,1,0
C000641,59,58138.19,6,0.1328,27,email,0,0,0
C000642,35,77688.24,7,0.1847,14,email,0,0,0
C000643,41,70287.99,2,0.1597,17,direct_mail,15,0,0
C000644,65,44261.05,3,0.477,48,paid_social,0,0,0
C000645,32,60193.3,3,0.1497,117,email,0,1,0
C000646,28,163830.25,6,0.2261,54,email,0,0,0
C000647,51,61867.1,1,0.4064,109,email,15,0,0
C000648,43,75658.51,3,0.1818,79,email,10,1,0
C000649,60,108225.04,7,0.1227,11,email,10,1,0
C000650,47,136825.77,3,0.2497,19,email,5,0,0
C000651,67,94518.97,7,0.2451,55,sms,0,1,0
C000652,23,110747.68,10,0.0836,99,sms,5,1,0
C000653,31,69011.25,2,0.1013,32,sms,10,0,0
C000654,54,96286.01,2,0.4937,45,email,0,0,0
C000655,43,95304.8,2,0.4341,37,direct_mail,10,1,0
C000656,26,96914.91,5,0.3068,42,sms,10,0,0
C000657,59,52515.98,4,0.2229,97,sms,15,0,1
C000658,72,20777.38,6,0.4522,37,email,5,1,0
C000659,26,80758.71,4,0.2947,45,sms,10,0,1
C000660,69,49340.21,0,0.4092,75,email,0,0,0
C000661,22,220000.0,2,0.0756,94,sms,0,1,0
C000662,58,78162.19,5,0.1208,43,email,5,0,0
C000663,69,72395.37,5,0.1819,36,email,15,1,0
C000664,25,48386.21,4,0.1358,78,sms,0,1,0
C000665,40,104688.73,3,0.1453,107,paid_social,5,0,0
C000666,56,84787.35,3,0.499,91,sms,0,0,0
C000667,66,68534.05,4,0.0887,33,email,10,0,0
C000668,55,94874.51,4,0.3661,53,email,15,1,0
C000669,65,86261.9,3,0.1115,104,email,15,0,0
C000670,63,72971.9,1,0.2475,18,email,0,0,0
C000671,58,49729.49,8,0.2416,33,email,0,0,0
C000672,53,37535.47,2,0.4669,49,direct_mail,5,0,0
C000673,73,38691.33,7,0.4695,21,email,10,1,0
C000674,27,76626.73,3,0.2406,115,paid_social,5,1,0
C000675,32,38757.26,5,0.3118,71,email,10,1,0
C000676,58,121371.34,4,0.6059,60,paid_social,5,1,0
C000677,45,61448.78,4,0.5503,8,email,5,0,0
C000678,45,122092.43,5,0.4512,9,email,15,1,0
C000679,32,68918.41,6,0.1601,27,paid_social,0,0,0
C000680,34,60191.64,5,0.1429,70,direct_mail,15,1,1
C000681,30,62650.3,5,0.563,75,email,0,0,0
C000682,39,25573.14,2,0.2778,75,email,20,0,0
C000683,35,52389.6,4,0.2299,68,paid_social,0,1,0
C000684,45,82754.46,3,0.3459,10,email,0,1,0
C000685,39,40819.17,5,0.3288,100,email,15,1,0
C000686,41,58328.5,4,0.2849,107,sms,0,0,0
C000687,31,27353.22,5,0.2814,37,email,5,1,0
C000688,28,62910.06,8,0.4097,89,sms,10,1,0
C000689,49,35334.52,5,0.4953,38,sms,5,1,0
C000690,53,56013.12,1,0.4364,49,email,15,1,0
C000691,68,62208.56,2,0.3603,101,paid_social,10,1,0
C000692,39,108611.96,1,0.2833,116,email,10,0,0
C000693,48,80199.0,2,0.3683,107,email,0,0,0
C000694,48,57634.18,6,0.0658,51,email,5,1,0
C000695,29,83141.4,8,0.1041,47,sms,15,0,0
C000696,72,52132.09,0,0.4167,77,email,0,0,0
C000697,28,71780.03,8,0.3187,4,paid_social,10,1,0
C000698,23,47776.55,8,0.2621,59,email,10,1,0
C000699,61,53438.25,4,0.241,4,sms,10,0,0
C000700,70,94116.48,4,0.1273,41,paid_social,0,1,0
C000701,38,72494.01,4,0.0595,9,sms,15,1,0
C000702,35,101798.8,9,0.2649,53,paid_social,10,0,0
C000703,24,80953.97,2,0.1002,23,email,5,1,0
C000704,56,56528.92,5,0.3289,90,direct_mail,15,0,0
C000705,66,23007.99,7,0.4854,29,email,10,1,0
C000706,45,26498.59,3,0.0638,12,paid_social,10,1,0
C000707,72,33698.28,6,0.2047,116,email,10,0,0
C000708,57,79990.26,5,0.5776,86,paid_social,10,1,1
C000709,53,100078.9,3,0.44,35,email,20,1,0
C000710,30,71220.7,1,0.0303,91,paid_social,15,1,0
C000711,24,70220.24,7,0.237,68,direct_mail,15,1,0
C000712,72,74760.27,8,0.2833,86,email,10,0,0
C000713,33,34099.64,3,0.069,12,direct_mail,10,1,0
C000714,33,58033.01,8,0.3635,68,email,15,0,0
C000715,58,93346.26,7,0.7913,53,paid_social,5,1,0
C000716,28,65362.14,2,0.1969,77,direct_mail,15,1,0
C000717,61,45352.29,5,0.3732,21,direct_mail,20,1,0
C000718,23,32070.08,8,0.366,116,email,10,1,0
C000719,25,86479.66,11,0.3045,92,email,15,0,0
C000720,37,106165.27,6,0.5866,41,email,20,1,0
C000721,73,40954.16,5,0.0271,61,direct_mail,10,1,0
C000722,35,55277.72,4,0.7125,4,paid_social,5,1,0
C000723,27,47089.22,3,0.2043,50,paid_social,0,0,0
C000724,55,80646.09,1,0.3493,13,email,15,1,0
C000725,74,64499.38,3,0.1848,48,sms,10,1,0
C000726,36,75420.94,2,0.2358,18,email,10,1,0
C000727,54,49203.74,5,0.5765,89,email,10,1,0
C000728,61,84824.77,3,0.1871,15,direct_mail,10,0,0
C000729,46,40897.2,6,0.168,59,email,10,1,0
C000730,35,54080.68,5,0.3701,41,paid_social,10,0,0
C000731,64,43237.52,3,0.3889,18,email,0,1,0
C000732,61,36330.95,4,0.2834,59,email,20,0,0
C000733,64,68030.73,10,0.272,63,email,10,0,0
C000734,24,120613.54,6,0.1857,16,email,0,0,0
C000735,26,68780.04,4,0.383,17,paid_social,15,0,0
C000736,22,77692.94,5,0.2205,92,email,10,0,0
C000737,30,30026.37,3,0.1019,36,email,10,1,0
C000738,21,105723.32,5,0.1016,38,email,15,0,0
C000739,71,36806.91,4,0.2067,115,sms,10,0,0
C000740,40,87169.0,1,0.0687,79,email,20,1,0
C000741,71,61425.1,2,0.3788,42,paid_social,0,1,0
C000742,66,77629.08,4,0.1238,15,email,20,0,1
C000743,66,56463.4,2,0.2894,22,email,10,0,0
C000744,53,89176.14,4,0.2937,31,email,5,1,0
C000745,21,50349.39,6,0.1988,95,direct_mail,5,0,0
C000746,34,106364.51,5,0.196,88,email,0,0,0
C000747,50,71904.29,5,0.3614,83,paid_social,5,0,0
C000748,32,58940.91,3,0.3821,64,email,10,1,0
C000749,36,90015.02,10,0.1898,119,direct_mail,20,1,0
C000750,28,53640.97,3,0.1613,35,paid_social,5,1,0
C000751,51,32773.47,4,0.4046,70,paid_social,15,1,0
C000752,73,64879.73,3,0.2962,73,email,15,1,0
C000753,27,43823.04,2,0.3802,94,direct_mail,10,1,0
C000754,35,152252.65,4,0.2489,77,email,20,1,0
C000755,62,101434.74,5,0.1462,108,paid_social,15,1,0
C000756,55,74114.67,4,0.1491,38,direct_mail,0,1,0
C000757,26,44136.64,1,0.3745,57,paid_social,0,0,0
C000758,36,55516.72,4,0.5705,116,email,10,1,0
C000759,35,74649.82,3,0.3114,47,direct_mail,10,0,0
C000760,32,47737.6,2,0.4687,107,email,10,0,0
C000761,33,31799.61,7,0.3594,102,paid_social,5,1,0
C000762,64,88834.07,4,0.1314,84,sms,20,1,0
C000763,68,220000.0,4,0.1529,30,sms,0,0,0
C000764,71,83846.92,7,0.5142,88,email,0,0,0
C000765,39,108940.81,3,0.4159,30,email,0,0,0
C000766,69,22932.89,2,0.3703,16,email,0,0,0
C000767,34,36095.0,5,0.5301,43,email,15,0,0
C000768,64,64048.59,5,0.4751,18,email,15,0,0
C000769,38,32958.94,7,0.4873,79,direct_mail,0,0,0
C000770,26,18997.62,3,0.4504,45,email,15,0,0
C000771,43,58560.96,3,0.0751,107,direct_mail,10,1,0
C000772,33,67887.21,4,0.5818,89,email,10,0,0
C000773,49,139199.88,2,0.1062,32,email,15,0,0
C000774,59,63750.66,2,0.0524,49,email,20,1,0
C000775,55,43012.51,8,0.4496,109,email,0,1,0
C000776,31,30309.76,1,0.2167,34,direct_mail,10,1,0
C000777,41,74380.89,0,0.4179,19,email,5,0,0
C000778,50,67369.5,9,0.4965,56,paid_social,20,0,0
C000779,58,49346.36,3,0.2591,17,sms,10,0,0
C000780,56,38848.38,5,0.6695,99,email,15,1,0
C000781,57,70975.94,4,0.2415,44,email,0,0,0
C000782,28,54544.82,4,0.5175,40,paid_social,0,0,0
C000783,46,81803.13,8,0.0919,53,email,5,0,0
C000784,38,105340.89,1,0.1693,41,sms,0,0,0
C000785,33,66055.86,7,0.1867,118,email,10,0,0
C000786,58,34441.78,4,0.5089,98,email,10,1,0
C000787,64,110592.79,6,0.5401,49,email,10,1,0
C000788,30,41950.89,7,0.3286,27,email,20,1,0
C000789,45,44275.26,3,0.3039,40,sms,15,1,0
C000790,43,75839.6,3,0.4509,62,sms,10,1,0
C000791,44,65970.72,7,0.1454,98,email,10,0,0
C000792,33,138739.6,9,0.0954,53,paid_social,15,1,0
C000793,44,82785.62,4,0.4413,114,direct_mail,10,1,0
C000794,42,72965.25,3,0.1661,51,email,5,1,0
C000795,66,94214.07,2,0.2044,5,email,10,1,0
C000796,48,95456.9,5,0.1885,21,email,10,1,0
C000797,60,60058.97,6,0.0908,99,email,0,1,0
C000798,38,163890.21,1,0.4961,74,sms,10,1,0
C000799,70,96150.38,6,0.5201,99,email,20,1,0
C000800,55,67111.84,4,0.2666,90,email,5,0,0
C000801,25,72599.16,3,0.1112,23,direct_mail,20,1,0
C000802,37,88366.7,2,0.1605,56,sms,15,1,0
C000803,36,69503.05,5,0.709,119,email,0,0,0
C000804,58,75784.43,5,0.3746,29,email,5,1,1
C000805,43,66409.49,6,0.1418,90,email,0,0,0
C000806,22,105988.09,4,0.4978,23,email,0,0,0
C000807,37,42567.37,6,0.186,67,email,15,1,0
C000808,56,64671.0,3,0.2284,101,direct_mail,0,0,0
C000809,67,49504.55,3,0.3975,116,paid_social,15,0,0
C000810,32,182061.39,5,0.2674,52,sms,15,1,0
C000811,23,208671.23,4,0.5264,72,email,10,0,0
C000812,51,81752.68,4,0.3228,43,email,15,1,0
C000813,30,65655.9,1,0.2601,51,sms,0,1,0
C000814,73,74563.85,6,0.0908,40,paid_social,15,1,0
C000815,69,42929.73,2,0.2381,17,email,10,0,0
C000816,74,72355.84,6,0.6165,103,email,10,0,0
C000817,26,66011.51,10,0.4521,63,email,0,0,0
C000818,72,68218.16,6,0.1484,109,sms,15,1,0
C000819,74,71990.43,7,0.4016,94,paid_social,15,1,0
C000820,24,101730.2,3,0.0356,62,email,15,1,0
C000821,46,160623.21,6,0.2893,119,sms,0,1,0
C000822,53,24562.17,6,0.3916,27,sms,15,1,0
C000823,70,220000.0,2,0.3386,76,direct_mail,0,0,0
C000824,47,55144.36,5,0.3599,76,email,5,0,0
C000825,59,72589.67,1,0.2707,48,sms,10,1,0
C000826,55,36159.07,6,0.3196,57,email,5,0,0
C000827,55,43877.31,4,0.1424,110,paid_social,5,1,0
C000828,51,58703.6,6,0.5031,52,sms,0,0,0
C000829,36,74293.71,7,0.4294,17,email,10,1,0
C000830,58,26191.83,7,0.7707,54,email,0,0,0
C000831,61,69013.79,4,0.3158,105,paid_social,0,1,0
C000832,56,48303.17,4,0.1278,10,paid_social,5,1,0
C000833,33,73802.4,5,0.3424,71,paid_social,5,1,0
C000834,32,105557.74,4,0.0759,69,email,15,1,0
C000835,23,102722.64,8,0.4535,28,paid_social,0,1,0
C000836,69,29005.07,9,0.1292,94,paid_social,15,1,0
C000837,37,74250.17,5,0.1077,85,paid_social,10,0,0
C000838,41,84261.72,6,0.7026,2,email,10,0,0
C000839,43,102397.45,3,0.2198,47,email,0,0,0
C000840,28,48184.37,5,0.3938,3,email,15,1,1
C000841,24,62440.03,6,0.1879,42,email,15,1,0
C000842,41,63474.94,2,0.1323,15,email,0,1,0
C000843,44,67223.81,5,0.4658,43,sms,0,0,0
C000844,72,52209.92,5,0.2792,47,email,10,1,0
C000845,49,53901.67,6,0.4269,116,email,15,0,0
C000846,68,178778.5,4,0.1094,43,email,10,1,0
C000847,58,32224.05,4,0.0645,38,sms,10,1,0
C000848,71,96426.79,5,0.2939,46,email,15,0,0
C000849,54,93404.58,5,0.5092,28,paid_social,5,0,0
C000850,44,96873.09,4,0.2539,37,paid_social,15,1,0
C000851,23,39748.51,7,0.3689,26,email,5,0,0
C000852,33,75652.92,8,0.2567,26,email,10,0,0
C000853,63,56748.34,12,0.1504,73,email,10,1,0
C000854,29,73204.49,5,0.2957,116,email,15,0,1
C000855,23,82467.29,8,0.1671,57,email,5,0,0
C000856,51,42557.96,5,0.3101,76,paid_social,15,1,1
C000857,47,78597.2,7,0.1192,96,email,5,1,0
C000858,67,62327.69,4,0.1332,104,email,10,0,0
C000859,24,31813.83,2,0.4711,78,email,10,1,0
C000860,73,212750.75,5,0.4616,96,email,0,1,0
C000861,44,41916.95,2,0.1102,80,email,10,1,0
C000862,54,110572.4,2,0.4515,111,paid_social,5,0,0
C000863,28,47065.08,7,0.599,60,email,10,0,0
C000864,57,64416.01,6,0.5529,4,email,10,1,0
C000865,68,72621.57,5,0.4775,81,email,15,1,1
C000866,62,78384.62,11,0.3408,4,direct_mail,0,1,0
C000867,69,137294.44,4,0.2206,16,paid_social,0,0,0
C000868,51,63303.31,4,0.3031,91,sms,5,1,0
C000869,34,141644.76,6,0.0554,34,paid_social,5,0,0
C000870,50,69137.92,6,0.3512,4,email,10,1,0
C000871,26,41357.05,10,0.4174,39,paid_social,10,0,1
C000872,25,87291.67,2,0.1833,82,paid_social,10,0,0
C000873,53,48125.08,3,0.2715,100,sms,20,0,0
C000874,22,138648.17,1,0.1895,30,email,0,1,0
C000875,53,91609.76,0,0.6837,105,sms,5,0,0
C000876,60,100544.59,6,0.1915,46,email,0,0,0
C000877,56,37043.75,5,0.0759,75,sms,0,0,0
C000878,74,81043.45,4,0.5746,30,sms,10,1,0
C000879,35,18000.0,2,0.2243,49,paid_social,5,1,0
C000880,51,48377.92,8,0.0391,105,paid_social,10,1,1
C000881,67,43788.28,3,0.0274,15,email,10,0,0
C000882,47,38200.55,6,0.1703,21,email,15,0,0
C000883,24,109037.47,3,0.1521,65,email,0,0,0
C000884,24,40014.61,3,0.3456,26,sms,20,1,0
C000885,36,30023.77,2,0.1183,37,email,5,0,0
C000886,39,143217.07,6,0.1362,5,email,10,0,0
C000887,72,57314.33,9,0.1583,119,sms,10,0,0
C000888,45,74358.9,2,0.4482,25,paid_social,15,1,0
C000889,31,40724.82,3,0.4663,85,email,0,1,0
C000890,60,89927.57,5,0.0503,1,email,15,0,0
C000891,33,68140.68,7,0.068,22,direct_mail,5,1,0
C000892,70,169361.83,3,0.0337,36,paid_social,5,0,0
C000893,60,55510.17,6,0.3333,100,email,20,0,0
C000894,64,62683.77,2,0.1681,75,direct_mail,10,0,0
C000895,35,117707.97,2,0.3794,77,paid_social,5,1,0
C000896,59,73722.96,5,0.3696,29,email,0,1,0
C000897,60,33820.27,6,0.838,29,email,5,0,0
C000898,47,61511.89,2,0.4674,2,email,10,0,0
C000899,24,63174.43,8,0.105,25,email,10,0,0
C000900,37,120311.01,6,0.0453,105,email,5,1,0
C000901,37,33459.84,7,0.1339,64,email,10,1,0
C000902,66,55362.27,5,0.3439,71,email,10,1,0
C000903,64,44531.89,7,0.3257,24,email,0,0,0
C000904,34,54599.12,5,0.2666,112,email,0,1,0
C000905,55,45397.52,3,0.0828,18,sms,10,0,0
C000906,56,41372.1,6,0.0911,25,sms,5,0,0
C000907,49,106164.14,4,0.213,53,email,10,1,0
C000908,60,66702.12,2,0.163,93,sms,10,0,0
C000909,64,92423.1,4,0.2558,47,email,0,0,0
C000910,33,39217.74,2,0.5819,62,direct_mail,0,0,0
C000911,27,52711.06,4,0.3073,103,email,0,0,0
C000912,45,142123.83,7,0.1463,78,email,5,0,0
C000913,32,60211.84,2,0.051,108,sms,5,1,0
C000914,50,60654.1,5,0.1976,57,email,15,0,0
C000915,33,74695.14,5,0.2267,57,email,5,0,0
C000916,59,77683.89,5,0.1018,97,email,10,1,0
C000917,29,79737.79,7,0.3786,90,email,5,0,0
C000918,26,53449.45,4,0.3453,50,email,20,1,0
C000919,34,37291.36,6,0.4207,15,email,5,1,0
C000920,31,52786.48,5,0.2672,107,email,5,1,0
C000921,58,37238.03,3,0.1072,63,email,0,0,0
C000922,47,77809.23,3,0.0347,75,email,10,0,0
C000923,40,29445.21,3,0.1077,63,sms,15,0,0
C000924,72,44526.39,4,0.2524,12,email,15,1,0
C000925,65,146932.9,2,0.1745,5,email,0,0,0
C000926,69,53985.73,3,0.3501,95,email,10,0,0
C000927,32,62916.13,2,0.1403,33,paid_social,0,0,0
C000928,67,55811.22,4,0.1816,32,paid_social,15,0,0
C000929,44,97062.28,3,0.0072,118,sms,15,1,0
C000930,63,121206.98,5,0.4571,61,email,5,1,0
C000931,63,57784.51,4,0.1329,61,email,20,0,0
C000932,45,41117.57,5,0.4733,5,paid_social,5,0,0
C000933,41,75798.59,3,0.5646,12,email,0,1,0
C000934,58,75237.98,8,0.6151,104,email,0,1,1
C000935,57,85851.74,5,0.0899,83,email,5,1,0
C000936,23,71884.84,2,0.0757,67,email,15,0,0
C000937,58,70182.93,6,0.1812,60,email,0,1,0
C000938,74,79947.47,2,0.0937,79,direct_mail,10,1,0
C000939,63,37630.75,3,0.2826,23,email,15,1,0
C000940,73,82615.42,10,0.2486,99,email,10,0,0
C000941,24,39301.63,2,0.1778,17,email,0,0,0
C000942,32,76535.82,7,0.1469,102,email,10,1,0
C000943,63,65901.13,6,0.238,112,email,5,1,0
C000944,24,47638.7,2,0.5136,119,email,5,0,0
C000945,34,50622.19,2,0.2215,81,paid_social,20,1,1
C000946,33,28895.72,12,0.1984,4,email,10,1,0
C000947,23,91469.94,3,0.479,13,email,15,1,0
C000948,30,36711.49,3,0.2517,107,email,0,1,0
C000949,28,63017.32,2,0.5054,2,email,5,0,0
C000950,39,213339.35,6,0.362,85,email,10,0,0
C000951,58,67914.89,8,0.0977,36,sms,10,1,0
C000952,32,31974.52,8,0.1566,9,sms,0,1,0
C000953,30,51084.76,3,0.3704,66,paid_social,0,0,0
C000954,71,43520.63,4,0.3074,78,email,20,1,0
C000955,57,165639.56,6,0.1806,22,paid_social,5,1,0
C000956,26,158119.58,4,0.1742,89,email,0,0,0
C000957,53,50210.57,1,0.3371,20,email,0,0,0
