order_id,order_date,region,segment,category,product,unit_price,quantity,discount,revenue,cost,profit,customer_id,date_key
10904,2025-04-13,South,Enterprise,Software,Antivirus Pro,217.58,2,0.0,435.16,333.26,101.9,C1421,20250413
10905,2025-02-28,North,Enterprise,Hardware,"Laptop 13""",396.45,1,0.1,356.8,185.15,171.65,C5675,20250228
10906,2025-04-06,West,Enterprise,Hardware,"Laptop 15""",366.15,4,0.0,1464.6,1069.05,395.55,C2473,20250406
10907,2025-05-25,North,Enterprise,Hardware,"Laptop 13""",1488.24,6,0.0,8929.44,5410.22,3519.22,C6882,20250525
10908,2025-07-20,West,Enterprise,Software,Analytics Pro,1724.68,7,0.05,11469.12,6046.18,5422.94,C9456,20250720
10909,2024-06-30,South,Enterprise,Accessories,Mouse,46.65,6,0.0,279.9,185.16,94.74,C6673,20240630
10910,2025-01-31,East,Enterprise,Software,Office Suite,516.51,7,0.0,3615.57,2418.33,1197.24,C3170,20250131
10911,2025-09-15,South,Small Business,Software,Office Suite,301.59,3,0.05,859.53,460.24,399.29,C9226,20250915
10912,2024-10-28,West,Consumer,Accessories,USB-C Cable,100.61,6,0.0,603.66,373.76,229.9,C7663,20241028
10913,2025-09-08,East,Enterprise,Hardware,Desktop Tower,1511.91,4,0.0,6047.64,2736.96,3310.68,C1556,20250908
10914,2025-12-29,South,Consumer,Accessories,Headset,999.94,3,0.1,2699.84,1742.09,957.75,C8500,20251229
10915,2025-12-04,East,Enterprise,Accessories,Keyboard,212.35,7,0.0,1486.45,691.83,794.62,C4496,20251204
10916,2025-05-30,East,Enterprise,Accessories,Headset,1625.85,1,0.05,1544.56,719.7,824.86,C2231,20250530
10917,2025-07-29,West,Enterprise,Hardware,"Monitor 27""",1517.32,8,0.0,12138.56,9442.89,2695.67,C2689,20250729
10918,2025-11-21,East,Small Business,Accessories,Mouse,1364.35,9,0.0,12279.15,5779.64,6499.51,C6649,20251121
10919,2024-01-26,West,Consumer,Accessories,Mouse,1671.14,2,0.05,3175.17,1617.61,1557.56,C3226,20240126
10920,2024-07-23,East,Consumer,Software,Analytics Pro,602.08,9,0.0,5418.72,2483.95,2934.77,C8235,20240723
10921,2024-09-13,South,Consumer,Hardware,Desktop Tower,326.15,2,0.0,652.3,514.49,137.81,C6911,20240913
10922,2024-07-27,North,Small Business,Software,Antivirus Pro,573.82,5,0.0,2869.1,1470.88,1398.22,C9558,20240727
10923,2025-09-22,South,Enterprise,Hardware,"Monitor 27""",381.14,7,0.0,2667.98,1510.6,1157.38,C5683,20250922
10924,2024-08-31,East,Enterprise,Hardware,"Laptop 13""",139.27,2,0.05,264.61,179.04,85.57,C6266,20240831
10925,2025-01-25,West,Small Business,Hardware,Desktop Tower,1786.59,5,0.05,8486.3,6675.03,1811.27,C5658,20250125
10926,2025-07-19,North,Consumer,Hardware,Desktop Tower,1333.77,6,0.0,8002.62,5839.55,2163.07,C7219,20250719
10927,2024-07-26,West,Consumer,Hardware,Desktop Tower,1317.99,1,0.1,1186.19,867.65,318.54,C4197,20240726
10928,2025-08-25,South,Enterprise,Accessories,Headset,115.77,3,0.0,347.31,206.84,140.47,C3639,20250825
10929,2025-04-04,South,Enterprise,Accessories,Keyboard,1219.29,7,0.0,8535.03,4017.54,4517.49,C7683,20250404
10930,2024-06-26,North,Small Business,Accessories,USB-C Cable,1218.74,8,0.0,9749.92,7626.83,2123.09,C5180,20240626
10931,2024-10-12,East,Consumer,Accessories,Headset,786.39,5,0.2,3145.56,1644.85,1500.71,C5758,20241012
10932,2024-01-06,East,Small Business,Hardware,"Laptop 15""",551.37,7,0.0,3859.59,2302.0,1557.59,C2181,20240106
10933,2024-02-10,South,Small Business,Hardware,"Laptop 13""",1690.15,2,0.0,3380.3,1712.16,1668.14,C6014,20240210
10934,2025-10-02,East,Small Business,Hardware,Desktop Tower,573.18,2,0.0,1146.36,847.88,298.48,C5530,20251002
10935,2024-03-15,East,Enterprise,Accessories,Keyboard,644.5,2,0.0,1289.0,895.56,393.44,C5340,20240315
10936,2025-06-17,North,Enterprise,Accessories,USB-C Cable,1025.2,5,0.05,4869.7,3231.23,1638.47,C7772,20250617
10937,2025-07-10,West,Consumer,Software,Antivirus Pro,118.12,9,0.0,1063.08,597.1,465.98,C9488,20250710
10938,2024-08-06,East,Small Business,Software,Office Suite,897.76,9,0.0,8079.84,3894.14,4185.7,C2677,20240806
10939,2024-08-11,West,Enterprise,Hardware,"Laptop 13""",196.47,3,0.0,589.41,362.53,226.88,C6650,20240811
10940,2024-04-27,East,Small Business,Accessories,Keyboard,1129.6,1,0.0,1129.6,557.89,571.71,C2058,20240427
10941,2024-02-10,East,Small Business,Accessories,USB-C Cable,1614.77,4,0.0,6459.08,4024.54,2434.54,C4553,20240210
10942,2024-09-19,East,Consumer,Hardware,Desktop Tower,1604.17,2,0.05,3047.92,2233.94,813.98,C8192,20240919
10943,2025-06-10,West,Small Business,Accessories,Headset,1352.0,3,0.0,4056.0,2290.01,1765.99,C5576,20250610
10944,2025-10-29,South,Small Business,Hardware,"Laptop 13""",490.42,8,0.0,3923.36,2186.27,1737.09,C9236,20251029
10945,2024-04-08,South,Enterprise,Hardware,"Laptop 13""",1062.09,6,0.05,6053.91,2897.11,3156.8,C3598,20240408
10946,2025-10-03,North,Consumer,Hardware,"Laptop 15""",1304.02,9,0.0,11736.18,6444.92,5291.26,C5476,20251003
10947,2025-12-02,West,Consumer,Accessories,USB-C Cable,1463.05,4,0.05,5559.59,3803.35,1756.24,C7297,20251202
10948,2025-10-24,North,Enterprise,Hardware,"Laptop 15""",1679.56,3,0.0,5038.68,3514.25,1524.43,C4332,20251024
10949,2024-01-25,West,Enterprise,Software,Antivirus Pro,1020.18,2,0.1,1836.32,1350.85,485.47,C7915,20240125
10950,2024-03-30,North,Consumer,Accessories,Headset,1794.54,9,0.1,14535.77,6791.51,7744.26,C8533,20240330
10951,2025-07-25,North,Enterprise,Accessories,Headset,111.3,5,0.0,556.5,426.35,130.15,C8465,20250725
10952,2025-02-21,West,Small Business,Hardware,"Monitor 27""",1547.67,8,0.0,12381.36,7116.81,5264.55,C8675,20250221
10953,2025-03-19,East,Consumer,Software,Analytics Pro,1366.65,4,0.0,5466.6,3761.94,1704.66,C1571,20250319
10954,2024-05-01,North,Enterprise,Hardware,"Laptop 13""",384.56,8,0.1,2768.83,1327.11,1441.72,C1178,20240501
10955,2025-08-22,North,Enterprise,Accessories,Headset,1596.34,9,0.0,14367.06,8117.32,6249.74,C5588,20250822
10956,2025-05-29,North,Small Business,Hardware,Desktop Tower,1212.03,7,0.05,8060.0,5675.36,2384.64,C3933,20250529
10957,2025-09-13,North,Small Business,Software,Office Suite,570.06,5,0.0,2850.3,1686.99,1163.31,C2490,20250913
10958,2025-02-08,North,Small Business,Accessories,Keyboard,946.42,8,0.1,6814.22,4962.59,1851.63,C2515,20250208
10959,2024-05-19,West,Enterprise,Software,Analytics Pro,1615.52,7,0.0,11308.64,7692.14,3616.5,C6731,20240519
10960,2024-05-27,East,Enterprise,Hardware,Desktop Tower,683.63,3,0.1,1845.8,1414.14,431.66,C6109,20240527
10961,2024-01-12,South,Consumer,Accessories,Mouse,204.24,8,0.0,1633.92,1078.37,555.55,C7738,20240112
10962,2025-08-09,West,Enterprise,Hardware,"Laptop 13""",1577.0,7,0.1,9935.1,7129.7,2805.4,C4992,20250809
10963,2024-11-08,South,Enterprise,Hardware,Desktop Tower,1642.07,2,0.15,2791.52,1923.05,868.47,C7040,20241108
10964,2024-08-04,West,Enterprise,Hardware,"Laptop 15""",105.31,8,0.0,842.48,450.94,391.54,C8037,20240804
10965,2024-06-13,South,Consumer,Hardware,Desktop Tower,567.91,3,0.0,1703.73,769.74,933.99,C8090,20240613
10966,2024-07-17,North,Consumer,Hardware,"Laptop 13""",1714.72,5,0.05,8144.92,4336.91,3808.01,C5922,20240717
10967,2025-07-16,West,Enterprise,Hardware,"Laptop 13""",1463.2,4,0.0,5852.8,4238.16,1614.64,C4968,20250716
10968,2024-10-24,North,Small Business,Accessories,Keyboard,1079.73,8,0.05,8205.95,4417.35,3788.6,C1378,20241024
10969,2025-08-17,West,Small Business,Software,Antivirus Pro,1152.29,8,0.1,8296.49,6519.51,1776.98,C1463,20250817
10970,2025-11-18,South,Consumer,Software,Analytics Pro,1529.73,7,0.0,10708.11,7953.5,2754.61,C7004,20251118
10971,2024-03-12,South,Small Business,Software,Office Suite,1148.16,4,0.0,4592.64,2561.57,2031.07,C3256,20240312
10972,2024-12-02,East,Enterprise,Hardware,"Laptop 15""",834.47,5,0.2,3337.88,2591.43,746.45,C6806,20241202
10973,2025-08-02,East,Small Business,Software,Antivirus Pro,197.77,4,0.0,791.08,551.36,239.72,C2340,20250802
10974,2024-01-05,East,Consumer,Accessories,USB-C Cable,659.1,1,0.0,659.1,328.72,330.38,C6969,20240105
10975,2024-10-10,East,Consumer,Hardware,Desktop Tower,739.33,2,0.0,1478.66,1162.96,315.7,C7414,20241010
10976,2025-05-06,West,Small Business,Software,Office Suite,1553.73,7,0.0,10876.11,5841.31,5034.8,C6068,20250506
10977,2025-05-13,North,Consumer,Hardware,"Laptop 13""",543.21,8,0.2,3476.54,2273.38,1203.16,C2907,20250513
10978,2024-10-14,South,Enterprise,Accessories,Headset,983.76,1,0.0,983.76,530.71,453.05,C8265,20241014
10979,2025-10-03,North,Enterprise,Accessories,Mouse,308.92,7,0.1,1946.2,1220.14,726.06,C5645,20251003
10980,2025-06-03,North,Enterprise,Hardware,"Monitor 27""",122.07,6,0.0,732.42,445.27,287.15,C5435,20250603
10981,2025-08-27,South,Consumer,Hardware,Desktop Tower,765.15,5,0.1,3443.18,2628.08,815.1,C7449,20250827
10982,2025-07-10,West,Enterprise,Accessories,Headset,1170.91,1,0.0,1170.91,640.38,530.53,C3550,20250710
10983,2025-02-05,South,Enterprise,Hardware,Desktop Tower,1356.04,5,0.05,6441.19,4581.15,1860.04,C7468,20250205
10984,2024-05-17,West,Enterprise,Hardware,"Laptop 13""",473.95,3,0.0,1421.85,741.47,680.38,C7852,20240517
10985,2025-02-10,East,Enterprise,Accessories,Keyboard,1552.98,2,0.0,3105.96,2392.37,713.59,C8893,20250210
10986,2025-09-20,South,Enterprise,Accessories,USB-C Cable,1338.45,7,0.1,8432.24,5957.38,2474.86,C8104,20250920
10987,2024-06-12,South,Enterprise,Hardware,"Laptop 15""",424.23,1,0.0,424.23,266.98,157.25,C4153,20240612
10988,2025-05-10,East,Consumer,Accessories,USB-C Cable,139.75,1,0.05,132.76,64.88,67.88,C8867,20250510
10989,2024-08-25,North,Small Business,Software,Antivirus Pro,1789.85,2,0.0,3579.7,1848.76,1730.94,C3741,20240825
10990,2024-02-13,South,Enterprise,Software,Office Suite,620.17,5,0.05,2945.81,2165.98,779.83,C7801,20240213
10991,2025-04-25,West,Consumer,Accessories,Headset,1560.07,3,0.0,4680.21,2982.41,1697.8,C4779,20250425
10992,2024-04-15,East,Enterprise,Software,Analytics Pro,1780.01,8,0.0,14240.08,9211.2,5028.88,C5565,20240415
10993,2025-07-11,South,Small Business,Hardware,"Monitor 27""",1410.46,4,0.2,4513.47,3385.72,1127.75,C3410,20250711
10994,2025-01-09,North,Enterprise,Software,Office Suite,487.33,9,0.0,4385.97,2593.07,1792.9,C8602,20250109
10995,2024-08-16,West,Small Business,Software,Office Suite,227.29,6,0.0,1363.74,1008.67,355.07,C1240,20240816
10996,2025-05-08,North,Enterprise,Accessories,USB-C Cable,254.4,7,0.0,1780.8,1147.62,633.18,C8995,20250508
10997,2024-06-18,South,Consumer,Hardware,Desktop Tower,756.55,6,0.2,3631.44,2660.95,970.49,C7568,20240618
10998,2024-08-04,South,Consumer,Accessories,Headset,970.84,1,0.15,825.21,388.74,436.47,C4830,20240804
10999,2025-09-08,North,Enterprise,Accessories,USB-C Cable,1788.87,6,0.0,10733.22,5447.11,5286.11,C2133,20250908
